image_path,item_id,split,clothing_type,x1,y1,x2,y2,clothing_label
img/WOMEN/Tees_Tanks/id_00000020/06_3_back.jpg,id_00000020,train,1,60,58,234,205,upper
img/WOMEN/Tees_Tanks/id_00000020/06_4_full.jpg,id_00000020,train,1,111,45,191,109,upper
img/WOMEN/Tees_Tanks/id_00000020/06_7_additional.jpg,id_00000020,train,1,70,60,171,179,upper
img/WOMEN/Shorts/id_00000022/02_1_front.jpg,id_00000022,train,2,77,163,190,224,lower
img/WOMEN/Shorts/id_00000022/02_2_side.jpg,id_00000022,train,2,45,38,220,194,lower
img/WOMEN/Shorts/id_00000022/02_3_back.jpg,id_00000022,train,2,27,39,235,193,lower
img/WOMEN/Shorts/id_00000022/02_4_full.jpg,id_00000022,train,2,92,107,171,147,lower
img/WOMEN/Shorts/id_00000022/02_7_additional.jpg,id_00000022,train,2,31,44,230,191,lower
img/WOMEN/Dresses/id_00000023/01_1_front.jpg,id_00000023,train,3,71,39,178,256,full
img/WOMEN/Dresses/id_00000023/01_2_side.jpg,id_00000023,train,3,97,34,168,255,full
img/WOMEN/Dresses/id_00000023/01_3_back.jpg,id_00000023,train,3,70,40,188,256,full
img/WOMEN/Dresses/id_00000023/01_4_full.jpg,id_00000023,train,3,88,32,165,161,full
img/WOMEN/Blouses_Shirts/id_00000024/04_1_front.jpg,id_00000024,train,1,52,41,204,215,upper
img/WOMEN/Blouses_Shirts/id_00000024/04_2_side.jpg,id_00000024,train,1,73,39,158,244,upper
img/WOMEN/Blouses_Shirts/id_00000024/04_3_back.jpg,id_00000024,train,1,88,37,188,236,upper
img/WOMEN/Blouses_Shirts/id_00000024/04_4_full.jpg,id_00000024,train,1,81,27,173,133,upper
img/WOMEN/Blouses_Shirts/id_00000025/05_1_front.jpg,id_00000025,train,1,62,54,196,232,upper
img/WOMEN/Blouses_Shirts/id_00000025/05_2_side.jpg,id_00000025,train,1,109,52,151,223,upper
img/WOMEN/Blouses_Shirts/id_00000025/05_3_back.jpg,id_00000025,train,1,97,32,167,126,upper
img/WOMEN/Blouses_Shirts/id_00000025/05_4_full.jpg,id_00000025,train,1,96,46,148,232,upper
img/WOMEN/Tees_Tanks/id_00000030/03_1_front.jpg,id_00000030,train,1,109,45,165,117,upper
img/WOMEN/Tees_Tanks/id_00000030/03_2_side.jpg,id_00000030,train,1,78,71,172,256,upper
img/WOMEN/Tees_Tanks/id_00000030/03_3_back.jpg,id_00000030,train,1,62,54,184,240,upper
img/WOMEN/Tees_Tanks/id_00000030/03_7_additional.jpg,id_00000030,train,1,73,63,173,236,upper
img/WOMEN/Tees_Tanks/id_00000030/04_1_front.jpg,id_00000030,train,1,78,61,181,236,upper
img/WOMEN/Tees_Tanks/id_00000030/04_2_side.jpg,id_00000030,train,1,83,56,157,234,upper
img/WOMEN/Tees_Tanks/id_00000030/04_3_back.jpg,id_00000030,train,1,56,60,192,253,upper
img/WOMEN/Tees_Tanks/id_00000030/04_7_additional.jpg,id_00000030,train,1,107,41,171,118,upper
img/WOMEN/Tees_Tanks/id_00000032/03_1_front.jpg,id_00000032,train,1,72,54,188,153,upper
img/WOMEN/Tees_Tanks/id_00000032/03_2_side.jpg,id_00000032,train,1,75,56,184,154,upper
img/WOMEN/Tees_Tanks/id_00000032/03_3_back.jpg,id_00000032,train,1,74,53,202,161,upper
img/WOMEN/Tees_Tanks/id_00000032/04_1_front.jpg,id_00000032,train,1,69,53,184,155,upper
img/WOMEN/Tees_Tanks/id_00000032/04_2_side.jpg,id_00000032,train,1,90,57,175,157,upper
img/WOMEN/Tees_Tanks/id_00000032/04_3_back.jpg,id_00000032,train,1,87,47,190,172,upper
img/WOMEN/Rompers_Jumpsuits/id_00000033/02_1_front.jpg,id_00000033,train,3,107,46,186,253,full
img/WOMEN/Rompers_Jumpsuits/id_00000033/02_2_side.jpg,id_00000033,train,3,112,46,142,255,full
img/WOMEN/Rompers_Jumpsuits/id_00000033/02_3_back.jpg,id_00000033,train,3,105,48,169,249,full
img/WOMEN/Rompers_Jumpsuits/id_00000033/02_7_additional.jpg,id_00000033,train,3,1,1,256,256,full
img/WOMEN/Rompers_Jumpsuits/id_00000033/04_1_front.jpg,id_00000033,train,3,105,48,165,247,full
img/WOMEN/Rompers_Jumpsuits/id_00000033/04_2_side.jpg,id_00000033,train,3,114,43,143,250,full
img/WOMEN/Rompers_Jumpsuits/id_00000033/04_3_back.jpg,id_00000033,train,3,88,46,159,250,full
img/WOMEN/Rompers_Jumpsuits/id_00000033/04_7_additional.jpg,id_00000033,train,3,1,4,256,256,full
img/WOMEN/Rompers_Jumpsuits/id_00000033/05_1_front.jpg,id_00000033,train,3,81,44,170,248,full
img/WOMEN/Rompers_Jumpsuits/id_00000033/05_2_side.jpg,id_00000033,train,3,110,46,134,251,full
img/WOMEN/Rompers_Jumpsuits/id_00000033/05_3_back.jpg,id_00000033,train,3,97,52,156,245,full
img/WOMEN/Rompers_Jumpsuits/id_00000033/05_7_additional.jpg,id_00000033,train,3,1,1,256,256,full
img/WOMEN/Dresses/id_00000037/02_1_front.jpg,id_00000037,train,3,90,30,148,243,full
img/WOMEN/Dresses/id_00000037/02_2_side.jpg,id_00000037,train,3,130,18,171,241,full
img/WOMEN/Dresses/id_00000037/02_3_back.jpg,id_00000037,train,3,102,15,162,242,full
img/WOMEN/Dresses/id_00000037/02_7_additional.jpg,id_00000037,train,3,105,28,176,247,full
img/WOMEN/Blouses_Shirts/id_00000038/01_1_front.jpg,id_00000038,train,1,76,30,186,256,upper
img/WOMEN/Blouses_Shirts/id_00000038/01_2_side.jpg,id_00000038,train,1,83,40,168,245,upper
img/WOMEN/Blouses_Shirts/id_00000038/01_4_full.jpg,id_00000038,train,1,77,42,173,134,upper
img/WOMEN/Blouses_Shirts/id_00000038/01_7_additional.jpg,id_00000038,train,1,19,38,221,189,upper
img/WOMEN/Sweaters/id_00000039/03_1_front.jpg,id_00000039,train,1,62,61,189,250,upper
img/WOMEN/Sweaters/id_00000039/03_2_side.jpg,id_00000039,train,1,79,46,181,236,upper
img/WOMEN/Sweaters/id_00000039/03_7_additional.jpg,id_00000039,train,1,71,50,199,237,upper
img/WOMEN/Sweaters/id_00000039/04_1_front.jpg,id_00000039,train,1,49,49,181,244,upper
img/WOMEN/Sweaters/id_00000039/04_2_side.jpg,id_00000039,train,1,98,55,150,226,upper
img/WOMEN/Sweaters/id_00000039/04_7_additional.jpg,id_00000039,train,1,47,47,201,237,upper
img/WOMEN/Dresses/id_00000041/03_1_front.jpg,id_00000041,train,3,81,28,146,237,full
img/WOMEN/Dresses/id_00000041/03_2_side.jpg,id_00000041,train,3,77,1,179,232,full
img/WOMEN/Dresses/id_00000041/03_7_additional.jpg,id_00000041,train,3,119,25,189,245,full
img/WOMEN/Blouses_Shirts/id_00000043/01_1_front.jpg,id_00000043,train,1,86,43,207,244,upper
img/WOMEN/Blouses_Shirts/id_00000043/01_2_side.jpg,id_00000043,train,1,90,41,214,235,upper
img/WOMEN/Blouses_Shirts/id_00000043/01_7_additional.jpg,id_00000043,train,1,90,49,113,235,upper
img/WOMEN/Graphic_Tees/id_00000044/01_1_front.jpg,id_00000044,train,1,95,60,211,211,upper
img/WOMEN/Graphic_Tees/id_00000044/01_2_side.jpg,id_00000044,train,1,127,56,175,252,upper
img/WOMEN/Graphic_Tees/id_00000044/01_3_back.jpg,id_00000044,train,1,68,60,192,232,upper
img/WOMEN/Graphic_Tees/id_00000044/01_4_full.jpg,id_00000044,train,1,132,41,194,113,upper
img/WOMEN/Graphic_Tees/id_00000044/01_6_flat.jpg,id_00000044,train,1,33,22,226,233,upper
img/WOMEN/Dresses/id_00000047/01_1_front.jpg,id_00000047,train,3,80,53,217,255,full
img/WOMEN/Dresses/id_00000047/01_2_side.jpg,id_00000047,train,3,1,39,256,256,full
img/WOMEN/Dresses/id_00000047/01_3_back.jpg,id_00000047,train,3,71,13,213,256,full
img/WOMEN/Dresses/id_00000047/01_4_full.jpg,id_00000047,train,3,76,45,154,169,full
img/WOMEN/Dresses/id_00000047/01_7_additional.jpg,id_00000047,train,3,1,29,256,256,full
img/WOMEN/Tees_Tanks/id_00000048/01_1_front.jpg,id_00000048,train,1,114,47,176,230,upper
img/WOMEN/Tees_Tanks/id_00000048/01_2_side.jpg,id_00000048,train,1,93,48,171,233,upper
img/WOMEN/Tees_Tanks/id_00000048/01_3_back.jpg,id_00000048,train,1,70,51,194,235,upper
img/WOMEN/Tees_Tanks/id_00000048/01_4_full.jpg,id_00000048,train,1,113,35,179,134,upper
img/WOMEN/Tees_Tanks/id_00000048/01_7_additional.jpg,id_00000048,train,1,83,56,185,218,upper
img/WOMEN/Tees_Tanks/id_00000048/02_1_front.jpg,id_00000048,train,1,94,47,194,243,upper
img/WOMEN/Tees_Tanks/id_00000048/02_2_side.jpg,id_00000048,train,1,93,52,164,214,upper
img/WOMEN/Tees_Tanks/id_00000048/02_3_back.jpg,id_00000048,train,1,75,44,189,219,upper
img/WOMEN/Tees_Tanks/id_00000048/02_4_full.jpg,id_00000048,train,1,86,35,146,129,upper
img/WOMEN/Tees_Tanks/id_00000048/02_7_additional.jpg,id_00000048,train,1,78,51,184,212,upper
img/MEN/Sweatshirts_Hoodies/id_00000051/01_1_front.jpg,id_00000051,train,1,54,69,204,243,upper
img/MEN/Sweatshirts_Hoodies/id_00000051/01_2_side.jpg,id_00000051,train,1,95,60,150,250,upper
img/MEN/Sweatshirts_Hoodies/id_00000051/01_3_back.jpg,id_00000051,train,1,59,53,195,255,upper
img/MEN/Sweatshirts_Hoodies/id_00000051/01_4_full.jpg,id_00000051,train,1,89,38,178,144,upper
img/MEN/Sweatshirts_Hoodies/id_00000051/01_7_additional.jpg,id_00000051,train,1,1,31,256,256,upper
img/WOMEN/Pants/id_00000053/02_1_front.jpg,id_00000053,train,2,73,97,153,238,lower
img/WOMEN/Pants/id_00000053/02_2_side.jpg,id_00000053,train,2,98,3,158,251,lower
img/WOMEN/Pants/id_00000053/02_3_back.jpg,id_00000053,train,2,86,11,166,249,lower
img/WOMEN/Pants/id_00000053/02_7_additional.jpg,id_00000053,train,2,90,13,176,245,lower
img/MEN/Shorts/id_00000056/01_1_front.jpg,id_00000056,train,2,99,5,129,118,lower
img/MEN/Shorts/id_00000056/01_2_side.jpg,id_00000056,train,2,75,4,182,112,lower
img/MEN/Shorts/id_00000056/01_3_back.jpg,id_00000056,train,2,50,4,172,117,lower
img/MEN/Shorts/id_00000056/01_4_full.jpg,id_00000056,train,2,86,145,187,250,lower
img/MEN/Shorts/id_00000056/01_7_additional.jpg,id_00000056,train,2,93,100,163,166,lower
img/WOMEN/Blouses_Shirts/id_00000057/02_1_front.jpg,id_00000057,train,1,72,57,193,218,upper
img/WOMEN/Blouses_Shirts/id_00000057/02_2_side.jpg,id_00000057,train,1,75,60,176,215,upper
img/WOMEN/Blouses_Shirts/id_00000057/02_3_back.jpg,id_00000057,train,1,53,52,197,224,upper
img/WOMEN/Blouses_Shirts/id_00000057/02_4_full.jpg,id_00000057,train,1,85,35,186,132,upper
img/WOMEN/Blouses_Shirts/id_00000057/03_1_front.jpg,id_00000057,train,1,61,55,203,216,upper
img/WOMEN/Blouses_Shirts/id_00000057/03_2_side.jpg,id_00000057,train,1,74,56,174,216,upper
img/WOMEN/Blouses_Shirts/id_00000057/03_3_back.jpg,id_00000057,train,1,65,47,203,225,upper
img/WOMEN/Blouses_Shirts/id_00000057/03_4_full.jpg,id_00000057,train,1,90,37,169,134,upper
img/WOMEN/Dresses/id_00000059/02_1_front.jpg,id_00000059,train,3,1,37,256,256,full
img/WOMEN/Dresses/id_00000059/02_2_side.jpg,id_00000059,train,3,105,37,163,198,full
img/WOMEN/Dresses/id_00000059/02_3_back.jpg,id_00000059,train,3,94,29,156,187,full
img/WOMEN/Dresses/id_00000059/02_7_additional.jpg,id_00000059,train,3,85,11,162,186,full
img/WOMEN/Tees_Tanks/id_00000060/05_1_front.jpg,id_00000060,train,1,80,53,190,206,upper
img/WOMEN/Tees_Tanks/id_00000060/05_2_side.jpg,id_00000060,train,1,120,45,146,211,upper
img/WOMEN/Tees_Tanks/id_00000060/05_3_back.jpg,id_00000060,train,1,68,50,195,215,upper
img/WOMEN/Tees_Tanks/id_00000060/05_4_full.jpg,id_00000060,train,1,100,35,164,124,upper
img/WOMEN/Tees_Tanks/id_00000060/06_1_front.jpg,id_00000060,train,1,74,53,194,204,upper
img/WOMEN/Tees_Tanks/id_00000060/06_2_side.jpg,id_00000060,train,1,121,46,171,218,upper
img/WOMEN/Tees_Tanks/id_00000060/06_3_back.jpg,id_00000060,train,1,71,47,195,212,upper
img/WOMEN/Tees_Tanks/id_00000060/06_4_full.jpg,id_00000060,train,1,94,33,166,127,upper
img/WOMEN/Tees_Tanks/id_00000061/04_1_front.jpg,id_00000061,train,1,52,58,204,209,upper
img/WOMEN/Tees_Tanks/id_00000061/04_2_side.jpg,id_00000061,train,1,98,52,175,236,upper
img/WOMEN/Tees_Tanks/id_00000061/04_3_back.jpg,id_00000061,train,1,93,46,153,228,upper
img/WOMEN/Tees_Tanks/id_00000061/04_4_full.jpg,id_00000061,train,1,91,34,164,120,upper
img/WOMEN/Tees_Tanks/id_00000061/05_1_front.jpg,id_00000061,train,1,69,63,193,195,upper
img/WOMEN/Tees_Tanks/id_00000061/05_2_side.jpg,id_00000061,train,1,87,60,182,205,upper
img/WOMEN/Tees_Tanks/id_00000061/05_3_back.jpg,id_00000061,train,1,73,52,207,238,upper
img/WOMEN/Tees_Tanks/id_00000061/05_4_full.jpg,id_00000061,train,1,85,36,159,120,upper
img/WOMEN/Tees_Tanks/id_00000061/06_1_front.jpg,id_00000061,train,1,51,63,207,190,upper
img/WOMEN/Tees_Tanks/id_00000061/06_2_side.jpg,id_00000061,train,1,97,59,171,191,upper
img/WOMEN/Tees_Tanks/id_00000061/06_3_back.jpg,id_00000061,train,1,94,52,167,232,upper
img/WOMEN/Tees_Tanks/id_00000061/06_4_full.jpg,id_00000061,train,1,88,38,162,112,upper
img/WOMEN/Sweaters/id_00000062/01_1_front.jpg,id_00000062,train,1,90,27,188,205,upper
img/WOMEN/Sweaters/id_00000062/01_2_side.jpg,id_00000062,train,1,157,25,180,211,upper
img/WOMEN/Sweaters/id_00000062/01_7_additional.jpg,id_00000062,train,1,44,20,142,213,upper
img/WOMEN/Sweaters/id_00000062/02_1_front.jpg,id_00000062,train,1,86,26,193,205,upper
img/WOMEN/Sweaters/id_00000062/02_3_back.jpg,id_00000062,train,1,117,19,206,220,upper
img/WOMEN/Sweaters/id_00000062/02_7_additional.jpg,id_00000062,train,1,102,26,172,210,upper
img/WOMEN/Dresses/id_00000064/01_1_front.jpg,id_00000064,train,3,62,41,189,256,full
img/WOMEN/Dresses/id_00000064/01_2_side.jpg,id_00000064,train,3,86,47,184,255,full
img/WOMEN/Dresses/id_00000064/01_3_back.jpg,id_00000064,train,3,59,40,193,246,full
img/WOMEN/Dresses/id_00000064/01_4_full.jpg,id_00000064,train,3,91,30,173,169,full
img/WOMEN/Shorts/id_00000066/02_1_front.jpg,id_00000066,train,2,89,126,213,215,lower
img/WOMEN/Shorts/id_00000066/02_2_side.jpg,id_00000066,train,2,112,3,129,83,lower
img/WOMEN/Shorts/id_00000066/02_3_back.jpg,id_00000066,train,2,83,3,185,84,lower
img/WOMEN/Shorts/id_00000066/02_7_additional.jpg,id_00000066,train,2,32,5,231,161,lower
img/WOMEN/Blouses_Shirts/id_00000067/02_1_front.jpg,id_00000067,train,1,71,55,191,188,upper
img/WOMEN/Blouses_Shirts/id_00000067/02_2_side.jpg,id_00000067,train,1,100,64,138,226,upper
img/WOMEN/Blouses_Shirts/id_00000067/02_3_back.jpg,id_00000067,train,1,75,52,184,191,upper
img/WOMEN/Blouses_Shirts/id_00000067/02_7_additional.jpg,id_00000067,train,1,1,1,256,256,upper
img/WOMEN/Graphic_Tees/id_00000068/01_1_front.jpg,id_00000068,train,1,78,56,186,194,upper
img/WOMEN/Graphic_Tees/id_00000068/01_2_side.jpg,id_00000068,train,1,108,49,163,200,upper
img/WOMEN/Graphic_Tees/id_00000068/01_3_back.jpg,id_00000068,train,1,83,58,198,216,upper
img/WOMEN/Graphic_Tees/id_00000068/01_4_full.jpg,id_00000068,train,1,109,32,175,120,upper
img/WOMEN/Graphic_Tees/id_00000068/01_6_flat.jpg,id_00000068,train,1,35,12,221,229,upper
img/WOMEN/Jackets_Coats/id_00000069/03_1_front.jpg,id_00000069,train,1,71,49,195,221,upper
img/WOMEN/Jackets_Coats/id_00000069/03_3_back.jpg,id_00000069,train,1,61,47,193,243,upper
img/WOMEN/Jackets_Coats/id_00000069/03_7_additional.jpg,id_00000069,train,1,145,43,181,236,upper
img/WOMEN/Jackets_Coats/id_00000069/04_1_front.jpg,id_00000069,train,1,63,53,195,233,upper
img/WOMEN/Jackets_Coats/id_00000069/04_2_side.jpg,id_00000069,train,1,98,47,144,246,upper
img/WOMEN/Jackets_Coats/id_00000069/04_3_back.jpg,id_00000069,train,1,60,47,205,237,upper
img/WOMEN/Jackets_Coats/id_00000069/04_7_additional.jpg,id_00000069,train,1,109,39,195,138,upper
img/WOMEN/Cardigans/id_00000070/03_1_front.jpg,id_00000070,train,1,63,49,184,240,upper
img/WOMEN/Cardigans/id_00000070/03_2_side.jpg,id_00000070,train,1,113,34,132,256,upper
img/WOMEN/Cardigans/id_00000070/03_3_back.jpg,id_00000070,train,1,68,41,213,256,upper
img/WOMEN/Cardigans/id_00000070/03_4_full.jpg,id_00000070,train,1,100,41,188,155,upper
img/WOMEN/Cardigans/id_00000070/03_7_additional.jpg,id_00000070,train,1,1,1,256,256,upper
img/WOMEN/Cardigans/id_00000070/04_1_front.jpg,id_00000070,train,1,74,51,189,256,upper
img/WOMEN/Cardigans/id_00000070/04_3_back.jpg,id_00000070,train,1,55,33,204,249,upper
img/WOMEN/Cardigans/id_00000070/04_4_full.jpg,id_00000070,train,1,96,37,175,157,upper
img/WOMEN/Cardigans/id_00000070/04_7_additional.jpg,id_00000070,train,1,1,1,256,256,upper
img/WOMEN/Cardigans/id_00000071/01_1_front.jpg,id_00000071,train,1,78,32,186,189,upper
img/WOMEN/Cardigans/id_00000071/01_2_side.jpg,id_00000071,train,1,95,29,180,192,upper
img/WOMEN/Cardigans/id_00000071/01_7_additional.jpg,id_00000071,train,1,82,25,161,198,upper
img/WOMEN/Tees_Tanks/id_00000075/02_1_front.jpg,id_00000075,train,1,58,49,186,232,upper
img/WOMEN/Tees_Tanks/id_00000075/02_2_side.jpg,id_00000075,train,1,109,3,132,231,upper
img/WOMEN/Tees_Tanks/id_00000075/02_3_back.jpg,id_00000075,train,1,39,1,224,235,upper
img/WOMEN/Tees_Tanks/id_00000075/02_7_additional.jpg,id_00000075,train,1,90,34,157,140,upper
img/MEN/Sweaters/id_00000078/01_1_front.jpg,id_00000078,train,1,46,45,213,239,upper
img/MEN/Sweaters/id_00000078/01_2_side.jpg,id_00000078,train,1,112,44,128,256,upper
img/MEN/Sweaters/id_00000078/01_3_back.jpg,id_00000078,train,1,43,42,216,233,upper
img/MEN/Sweaters/id_00000078/01_4_full.jpg,id_00000078,train,1,102,30,164,138,upper
img/MEN/Sweaters/id_00000078/01_7_additional.jpg,id_00000078,train,1,1,1,256,256,upper
img/MEN/Sweaters/id_00000078/03_1_front.jpg,id_00000078,train,1,56,48,201,219,upper
img/MEN/Sweaters/id_00000078/03_2_side.jpg,id_00000078,train,1,119,41,143,234,upper
img/MEN/Sweaters/id_00000078/03_3_back.jpg,id_00000078,train,1,49,37,209,232,upper
img/MEN/Sweaters/id_00000078/03_4_full.jpg,id_00000078,train,1,104,29,168,136,upper
img/MEN/Sweaters/id_00000078/03_7_additional.jpg,id_00000078,train,1,1,1,256,256,upper
img/MEN/Sweaters/id_00000078/04_1_front.jpg,id_00000078,train,1,63,57,193,256,upper
img/MEN/Sweaters/id_00000078/04_2_side.jpg,id_00000078,train,1,125,38,141,242,upper
img/MEN/Sweaters/id_00000078/04_3_back.jpg,id_00000078,train,1,49,37,217,243,upper
img/MEN/Sweaters/id_00000078/04_4_full.jpg,id_00000078,train,1,78,34,167,131,upper
img/MEN/Sweaters/id_00000078/04_7_additional.jpg,id_00000078,train,1,1,1,256,256,upper
img/MEN/Denim/id_00000080/01_1_front.jpg,id_00000080,train,2,74,1,198,233,lower
img/MEN/Denim/id_00000080/01_2_side.jpg,id_00000080,train,2,115,1,163,237,lower
img/MEN/Denim/id_00000080/01_3_back.jpg,id_00000080,train,2,53,1,184,237,lower
img/MEN/Denim/id_00000080/01_7_additional.jpg,id_00000080,train,2,91,105,165,241,lower
